age,city_type,occupation,income,rent,groceries,transport,entertainment,utilities,miscellaneous
32,Tier_3,Professional,5513.907849658915,1683.8782768104488,1141.4484110660064,578.3641125346248,586.3887418443894,306.2893058295842,573.9878080596396
44,Tier_3,Student,951.7484690762915,281.7375217708634,171.799558339453,105.71147022900749,94.02912102264457,37.248248882676876,103.24016974652893
47,Tier_3,Self_Employed,3697.8793109323547,1107.5445724164797,709.5768169264667,367.29588453023075,389.7886221705739,201.25247865029192,406.88554445092734
36,Tier_3,Retired,3528.42611036551,1094.4663861962626,660.1140921748607,320.7090995554381,356.08399070823333,143.16236008420688,342.38903320327125
28,Tier_1,Student,2298.1616789381605,628.3691579012897,429.49716772718915,233.23470398817085,202.2817994380768,100.27844898271333,258.281934964944
65,Tier_2,Retired,3068.826370898381,927.0972490345204,685.0773296760495,278.42377955644514,314.1977672920454,168.40487956048864,322.2603471199865
41,Tier_1,Retired,1837.4141656006104,588.590381118697,343.4466746090576,150.1051083930757,193.1343255386516,104.49060662793424,181.2159180818842
57,Tier_1,Student,2381.1498188811756,816.6512960001738,463.2991546634729,271.4883619084644,264.5232203417349,114.73882435908465,226.1473357421945
29,Tier_1,Student,2169.6937038847595,660.2381738496875,498.1217074998882,230.2293157850983,266.674534652521,109.64593110646305,214.6796914944756
34,Tier_1,Retired,3852.5146794263233,1248.9734137447858,786.3791117316556,378.117950315182,323.8885062832644,165.37010545392775,285.3501305318831
52,Tier_2,Student,1113.6157831446,246.17261261399017,244.16402268478421,137.68431357595733,114.6792743185057,57.28847391655643,107.91068263322742
66,Tier_2,Self_Employed,3205.7427694899397,998.013509455337,629.576477181301,295.59667920394116,314.34450748284377,146.08216618099328,329.18687120931753
68,Tier_3,Student,912.8339318156976,275.7477986369788,177.20774205459315,92.31612089161358,98.20364380083532,45.2436298026978,87.90984329129843
36,Tier_1,Professional,6202.374072142673,2017.2897976060194,1095.9045864217073,685.4833064371594,559.5189408518295,335.26014026780416,653.4308678236027
66,Tier_3,Retired,2145.8557686991685,665.8256874249269,393.4515011329905,167.1803694123909,195.52720401487065,104.0001750188793,247.23259430054566
50,Tier_2,Student,1352.7187650385904,426.59030923789584,265.99027887989814,151.86168902039225,150.92413643961325,75.59110893107591,111.81595591875205
27,Tier_2,Self_Employed,4698.744764673199,1364.8896511291898,1064.8745344453139,505.6696916072553,530.1170323937915,237.68293522578946,484.7668010911972
60,Tier_1,Student,2760.3742451978296,782.6716904685477,557.2005825177233,280.45005919378167,247.6697446053623,155.48784888923086,252.12775709128852
55,Tier_1,Self_Employed,6585.632419231972,2189.7766656397876,1327.8034892311177,605.5495159851824,675.841463897661,363.8955077498594,621.5595175056011
20,Tier_3,Professional,3671.3947804044365,901.0365051238887,683.3797060936694,299.74523952145125,410.14053481530163,212.67741030795824,395.7604501741168
50,Tier_3,Self_Employed,3797.396071979832,1000.8653345246612,686.2347158307049,363.4048560146582,381.6222999874152,186.80636422117558,326.094992176257
48,Tier_3,Self_Employed,4970.653127348513,1362.1309636445071,1014.8438635388951,502.39187594838324,556.5486622872941,255.28959230125028,554.6309858203336
55,Tier_1,Student,1676.1585920313414,524.1713845061305,319.3471205495596,167.37361622306423,176.77244956296195,83.86175331518682,160.3013396046606
60,Tier_3,Self_Employed,3912.312156859335,985.0388652617072,712.0574114885671,389.6439191759221,345.118236348136,196.517671734432,389.24170631534946
54,Tier_2,Retired,3418.1726427064414,991.2202133873459,763.8333793949597,354.45227256025976,338.14949173925413,178.56050087272868,288.1220053898391
21,Tier_1,Professional,6197.172049744311,2348.6521868122068,1015.641454557599,587.7247946492828,577.7930186728966,296.4336722860932,682.923685949687
51,Tier_1,Student,2012.1982019014392,523.8496843405869,357.58028278802414,216.23604460530166,204.65729657829039,113.28884547774555,207.12083495853432
52,Tier_1,Student,1526.79400266715,434.1331040038666,322.6058976605789,163.52471421828218,165.73514757874187,68.33529849488959,134.3421437208292
41,Tier_2,Student,1365.6256560939046,357.4184259195395,272.3018154619433,128.809829768971,115.74331178670614,69.9263495921595,140.19357711172702
29,Tier_2,Professional,8122.940040315943,2516.519050603042,1889.2349547252877,825.4010115006035,780.2248347146412,384.88340392760995,809.2595302165556
23,Tier_1,Student,2150.8401575608746,643.3638582243561,478.6071134880204,213.97861891068047,176.94892142330113,121.11296507516941,195.60316170913418
41,Tier_3,Student,869.2467322702361,280.1256155800402,177.10762882819674,98.76967124714989,79.69686975911422,42.99905087550086,95.22731917632865
45,Tier_3,Student,1082.9397057461774,373.3516824081559,241.83789369720853,106.07984641923116,106.82924778119032,59.58099566421682,133.56160066072414
48,Tier_3,Retired,2596.1413371995204,953.2830858797056,543.1164338232848,287.7699886871201,272.333683717741,145.56914503029677,237.0796269250402
47,Tier_1,Self_Employed,8334.37506352652,2628.599908979493,1787.739417596786,876.4577407972996,779.9740242432782,434.71777560485316,900.1466382293191
26,Tier_3,Professional,5754.2913298135745,1786.9574601501238,1274.017390721558,573.9030224598314,524.6834963859372,283.0228924066756,532.565264675708
47,Tier_3,Self_Employed,4376.257848422632,1069.2286162111743,971.2450855208798,519.918475521207,406.29541747276284,226.16850762533986,416.90603786068493
55,Tier_2,Self_Employed,5628.306925471166,1854.186190721697,1264.7606838978668,586.8351862602184,543.7481822660782,236.59710771093822,520.1934696855493
44,Tier_2,Professional,7380.355231561673,2276.066716881737,1258.006931603647,757.0591919592531,847.3561898688492,351.35740384248635,782.1743056440869
49,Tier_2,Self_Employed,4150.613084844095,1469.38068353484,932.970355847425,423.7634596084058,394.6553926337374,224.2809222955856,374.65317253247343
69,Tier_1,Retired,4419.016887866315,1095.2736005174556,822.3375720092308,510.71013625753517,466.48103753581233,238.89735093815202,412.87269841246416
48,Tier_1,Self_Employed,4846.282001444655,1556.6476980131124,1059.4220736235002,527.51747532809,494.76028461422663,218.8806729596958,602.7693889272958
23,Tier_1,Retired,3313.240047700251,1105.852288716451,644.5593489990224,305.56226991537727,355.4670812929194,157.57443317302813,365.36494653756614
32,Tier_3,Professional,4336.2796230202875,1056.374873361954,764.1328758386263,441.6419825028135,453.59304921010266,232.81659560037386,438.4364401791124
42,Tier_3,Self_Employed,3668.433518583739,1033.5533276696324,721.323596256246,374.1614343984116,342.6950282240415,176.19931323949737,381.4327769116645
26,Tier_1,Retired,4126.200624823772,1314.084046535156,924.5894993019862,406.86622938393435,394.04435022318876,206.3209235620085,437.4270591131731
58,Tier_3,Student,1057.6252473455409,290.83101993973423,205.46714394821257,109.22539890433605,82.86796029038443,59.96006308196113,96.97186217395085
55,Tier_3,Self_Employed,5133.635056758094,1498.0430025819041,1064.2154236530032,563.2080902439257,595.6173389636032,237.63580928619638,491.9067847182943
24,Tier_2,Student,1822.5527807005376,471.9297460554973,420.9367812608669,168.37822371745293,185.75991909027078,89.7769189464353,166.24446470456996
66,Tier_2,Self_Employed,3587.464236578997,888.5594884003141,726.0323328200648,304.0261468020623,318.0711946754024,175.4622322523138,264.0801124392692
64,Tier_2,Professional,5694.120186157849,1784.0157856075123,1209.0929161973997,590.3315722106447,563.1992484873125,270.79534253523076,554.0951480757695
33,Tier_3,Professional,6565.171932528877,2055.9116381645176,1315.6101211158277,700.6916902614483,695.3708086540156,316.636905934231,618.8592506541723
49,Tier_1,Professional,8162.970072419179,2828.229175872637,1430.298134982123,696.5033589933562,829.7463854031209,410.22547755748326,830.4468354275077
42,Tier_1,Self_Employed,7341.5344770719,2271.1924344653016,1490.321465913887,688.640765603704,910.891903024801,373.41225167574663,701.6506353624185
21,Tier_2,Retired,3012.531892977577,924.6093829797636,526.5806476857355,282.6851053045628,289.9502786792017,145.84096033958582,339.8631173766144
62,Tier_3,Student,1111.538212145025,334.17447798459847,230.70481703809924,123.6348831306562,116.90651804723406,54.735402651791816,115.78294931181824
64,Tier_3,Professional,6114.51628421846,2038.6925969929393,1222.3132522596097,658.71765633604,508.1738744876629,283.73434524486794,568.7141899822277
38,Tier_2,Professional,7502.655491711781,2398.1459870289464,1528.238821606366,771.4031604096504,867.932641992925,368.74877753812376,651.6756060826598
20,Tier_2,Self_Employed,3576.0428475498547,1044.206049622719,684.5086407287766,378.6512018626421,300.45467317449425,187.06588866186965,429.9944642507984
55,Tier_2,Self_Employed,3636.8259954071896,1137.514128499982,728.7579417746355,340.35283687546143,381.4256656212972,214.65180032254077,356.7397608169626
64,Tier_2,Professional,7783.041930621221,2283.4108362920474,1604.242843947186,860.3893143565797,814.3741617085238,410.42013929550507,847.9295489396419
60,Tier_1,Retired,2306.6689912824,658.0961124792358,482.952167454896,262.67526006843457,232.19150490743425,105.59104322032715,211.7963618998674
46,Tier_3,Retired,2101.9146476531278,651.9504680743408,388.5182304242426,177.26813029466487,181.9393258315237,88.24614908663821,215.39395399451502
66,Tier_3,Student,1030.0810876352327,333.2158990334045,176.3545337792546,84.05122741101533,119.59418116613928,47.36327056680265,110.69342137999493
18,Tier_1,Self_Employed,6430.149161902507,2061.4386500947026,1299.6481749594825,680.5935425561516,770.1029938709744,271.2159236523412,747.0040970257778
36,Tier_1,Retired,4083.48475001857,1332.748515590127,804.2668240288409,395.44634859109595,453.3946491569871,217.69048151434302,430.3575584455702
37,Tier_3,Self_Employed,4327.22244299411,1126.0934457509354,817.7826262418986,388.3154377772231,416.8745909367084,225.9649646206969,433.20436451615717
20,Tier_3,Retired,2854.8206452529034,933.4779652782707,613.4772061100846,315.7004638254604,271.76814873763624,100.99034832569156,321.10483621718095
69,Tier_3,Professional,5690.236800380272,1270.3393824139132,1054.7976702596077,510.80143251315457,510.417958374273,263.2010078156554,638.2951189021375
22,Tier_1,Student,2328.2221676025492,758.0964714901231,476.64881763069974,219.53571991768308,249.91644808679573,109.233140602705,224.0639897049575
65,Tier_3,Student,880.4979610616717,301.7212012115347,206.72154438162627,96.6686212849889,88.80102061186791,40.46651645357921,80.73775003868592
26,Tier_1,Student,2209.005642106303,641.1788995854862,543.4328674966266,231.40142673001728,217.66785336160385,100.23918434852936,228.19396836094714
54,Tier_2,Professional,8394.800987740757,3301.6547172946407,1780.8265842705819,824.1011072162289,884.350784232251,456.9985026165335,812.5606897764358
18,Tier_3,Student,1359.0422711824644,399.3576784929791,269.9634790060756,144.62677147724492,120.76649265579093,72.96271986139224,151.41270331005526
62,Tier_3,Retired,1304.3627844879259,388.37887372887286,272.72094931005086,123.46141697134159,121.1427693561643,74.6383802217127,129.64989128193727
21,Tier_3,Professional,5454.795169642381,1668.0557583775274,1234.9268422108748,644.7144152918856,547.6579656304342,266.25009191853707,560.1542288381797
52,Tier_3,Retired,2710.27255461406,788.449003988201,573.4965589124866,298.430183196577,230.66722854981325,149.26716304722822,271.2028671439206
25,Tier_3,Self_Employed,5082.272939754618,1694.1622658129027,1213.108666795303,511.772019200442,475.71271451901964,228.63946713341002,452.23115642552204
44,Tier_1,Self_Employed,8704.84787991168,2384.664952404087,1621.6772616075602,857.2921161788414,809.2327298513255,475.8061039659864,1028.3336205508474
22,Tier_3,Self_Employed,3474.05427395749,989.7844092766059,607.9547392381569,327.9856471605674,359.21927436416945,185.36651395691266,370.38361389512517
46,Tier_1,Retired,3594.3395075811954,898.3924123887875,623.3796033450066,362.2186192386842,413.8378007470132,168.69384037487694,336.3310710803762
44,Tier_1,Retired,5361.216856336588,1636.2986017858723,997.0429557953928,627.5649025772483,542.514579103927,289.5369130556814,649.290145265601
55,Tier_2,Self_Employed,4278.262446662747,1306.1733169106283,808.8756718079871,416.2041260967549,499.4209170084098,242.5873432285808,372.22674864292605
51,Tier_2,Student,1748.9197253637524,577.545069695341,279.61273139567515,208.97266329840107,165.12399804283075,94.24888850607825,219.0312049031656
19,Tier_1,Retired,4441.181020191619,1377.7328569642802,922.9392302121709,385.20707361847826,490.6313772267398,248.03085538846236,433.9304438315363
21,Tier_3,Professional,4956.523050186138,1591.2407925838615,997.9445475251614,531.4576291979615,451.3145860901187,283.1280465203392,530.2301681924527
23,Tier_2,Professional,8039.558899973096,2408.559528329939,1724.9756142258818,778.0022270908788,824.9302200160158,413.9218092394398,577.2458817803343
36,Tier_1,Student,2232.9792498619327,583.3259014523346,477.39791432399323,212.0666027277411,229.18153983057485,114.93394436757579,218.063647445072
49,Tier_3,Retired,2108.1171672068017,588.7629067505718,382.99463533171854,193.27592994833546,209.39551965551374,97.86132875711945,225.19017340725654
28,Tier_2,Self_Employed,6487.246155335927,2043.4212559215175,1358.6891294138034,653.6520207312543,696.9042521649897,340.00464608775826,568.4344076251276
18,Tier_3,Retired,2303.195281325703,792.5156029426939,488.16927136419315,216.8270495112791,249.974684426799,110.6820201653672,253.3360428867301
55,Tier_2,Retired,2857.753805468653,1028.149691629723,527.732445469221,270.0703905822133,310.34028609837816,137.35606983518497,284.47763973829706
21,Tier_2,Retired,2518.927708374599,572.0339639393477,553.1023177806479,226.53942861892475,251.1696222039204,124.01011626496356,289.367539363636
45,Tier_1,Self_Employed,7119.393845152034,2164.8051764922143,1447.3599742326905,662.5053058834886,735.4319219488319,320.09457191895206,632.4104767709971
44,Tier_2,Student,1757.242049400371,481.48680230472604,334.130805200711,185.73019187330698,185.5893978261573,93.19030649797125,151.36605467511617
56,Tier_1,Professional,10318.448370046784,3024.3992423076566,1887.9858073325436,1049.9239368031797,1339.8772459004851,534.8816214630164,999.49343821221
59,Tier_3,Professional,4490.141462235717,1067.6556047877284,878.9175084794464,447.3360070487164,432.5250450673926,183.28365763855174,520.6199590984818
69,Tier_3,Retired,2180.5692360278135,661.5043487559062,512.1999773891004,211.9290956271833,227.3236039972175,100.52798930214819,211.77921727164693
53,Tier_2,Professional,5196.736736674638,1399.937804508268,986.5080328918932,485.33664954616495,474.6323624397478,227.98687361384341,542.9908996924321
60,Tier_1,Professional,10489.679103163291,2647.8100506985406,1703.5397498662555,1245.2261533447654,1089.8371872629664,478.9433945332041,1105.048785842747
67,Tier_2,Student,2170.889886254472,741.4330822916579,432.3456856489374,259.0184058164237,214.87764649936764,116.40757114238302,217.30980941118546
30,Tier_1,Self_Employed,7556.927632450659,2237.1331314783392,1538.0999901235793,552.8052734397118,775.3085494391012,376.1196149266098,697.8828752834914
32,Tier_1,Professional,9161.605492108269,2489.9471238219617,1896.4179519957124,969.0253790377672,1012.4577375160989,495.677639340684,1013.6504926735232
58,Tier_3,Retired,2450.3098349367883,815.693630900409,459.39990276638684,212.70533973729758,240.05732897255567,112.7137799334781,243.47443459427703
47,Tier_1,Retired,2929.4727451015015,871.1784415816106,624.7777939396151,306.5302603556881,303.5132726593332,146.97358080294748,315.9887502299581
32,Tier_1,Student,834.531023182011,248.68172079280473,157.3696143634738,84.71334673172386,81.0891470783409,48.17785220924335,90.22234445792296
21,Tier_3,Retired,2948.533098443566,997.3302672007674,628.127302805281,261.3082712956313,288.9122652753524,147.3305133531811,312.5089606122126
32,Tier_1,Retired,4534.672390974465,1422.6102220646105,1038.9680240029586,485.41430265148773,489.24837484900183,228.63425102522208,517.4269405409642
34,Tier_3,Professional,5668.649860160592,1544.4788508003326,1312.6368139058127,504.44519862144665,501.7234192775713,237.8052056486164,539.1804439609815
48,Tier_3,Professional,4310.522175216429,1394.5566336235684,888.8806452192692,511.42729408064366,478.8959788813549,213.53468116804592,378.5879726791375
30,Tier_3,Self_Employed,5095.510138077036,1259.5216591479254,1058.8062828448979,446.94765188375203,557.5796897566906,276.697819494377,615.4041220894397
67,Tier_3,Self_Employed,5137.026386361999,1628.2863995491714,1021.1657001197748,593.3858825704665,402.4150830808398,313.051845854717,541.0311365221858
20,Tier_2,Professional,4589.2864732501785,1253.5539843818276,972.674322319507,415.4062406478186,480.1865110315667,198.0933884512243,497.85379173652547
32,Tier_3,Retired,1883.7383426157453,584.8945458336004,375.69821696876625,200.91169464920523,201.50938734362646,88.14521477253678,196.9451086001222
25,Tier_1,Professional,7467.780290638466,2350.4559440607254,1413.1971797290712,751.7751483297828,654.5252669653963,416.87633397812516,796.8674892267579
57,Tier_1,Self_Employed,6590.836333337523,2023.5081810298586,1267.723847663471,698.1003750487351,718.072189814779,349.39559383262366,727.7504029635534
20,Tier_1,Student,1593.3267485694012,466.33102614556253,317.4127626580639,157.1897016151016,164.65215500704144,91.06951233099669,176.5687534860752
52,Tier_2,Self_Employed,3687.780806568594,992.1899125451775,819.67275140595,370.0734752484412,327.88071345914653,152.09569777327064,312.44462917935397
36,Tier_1,Retired,5415.017426607536,1544.5562566469137,936.3628251771994,511.5462895251238,579.6040587768169,275.0601136432459,530.3207613307965
22,Tier_3,Student,1112.096279760987,249.64971820976263,192.21937188600495,123.89703950035592,111.00397258854812,59.507433884792675,110.52065379153201
31,Tier_3,Retired,3477.078716875143,990.3679820169751,621.7776426931863,399.22647451026944,415.94857318957844,173.9181865533907,382.87723762075757
27,Tier_2,Student,1902.4427746592644,613.554169727927,403.2886446944542,164.8274828260269,182.84068708282788,96.00753438785759,180.07927836005837
34,Tier_1,Self_Employed,7732.310605603352,2628.41353408308,1677.3729374906384,811.8745538874093,697.4342216628706,504.99515525219516,687.9295432178033
54,Tier_1,Self_Employed,6562.440168059769,1841.2929913070593,1341.230540244589,628.7266850282093,672.5852590788814,381.5451782964039,705.8511552228921
46,Tier_2,Self_Employed,5206.646438098339,1677.3457513242438,1125.6853584363748,464.54355022042836,522.8369978672241,327.0431994548776,583.8119444275047
26,Tier_3,Student,899.31288816776,277.5815724561916,181.20752286297824,100.65556406310309,88.85109134292831,44.14537663933009,85.57295988232023
56,Tier_1,Student,2654.7302760449793,716.3142423722956,513.6992084686059,282.89754756543067,303.5542538848622,136.14957644162354,233.78322060659036
37,Tier_2,Self_Employed,4698.653550308449,1583.2561113882132,701.2845113529711,450.5355721766503,447.12153960549114,205.40724674000086,497.3755366487636
27,Tier_3,Retired,3184.627398710938,846.6108340685166,612.7602404888975,329.03778077758125,346.5251460464866,153.1767315498279,257.378414458885
45,Tier_2,Retired,2909.9374670486973,866.3381349714508,511.13656183200874,270.4625638379193,320.3259730363338,147.1910133479531,288.05358148013494
18,Tier_3,Student,1183.0780551120324,335.4189453553832,233.85274717115814,110.788660162004,138.87977426599892,57.253626420813674,139.98838574001553
57,Tier_1,Student,2325.6607048473065,709.8354497540153,416.801489713403,232.95095335204834,224.37845155696277,140.7703217634252,223.42340546508
29,Tier_2,Student,1259.5623087810816,390.36900181803003,244.24400089796197,129.0063553593748,116.96432907461364,73.62253564959097,137.61219643596343
62,Tier_1,Professional,8050.850509058545,2478.522845817841,1408.076404571187,776.8107697051419,1021.2241604675996,352.89821066293604,858.2789036725082
56,Tier_1,Professional,6572.279375698485,2050.9629037074765,1144.6905336259426,676.3435961695037,597.5089015856107,305.11648665721316,686.2764927116225
39,Tier_1,Self_Employed,6397.460333044177,1932.19174436857,1336.4405275139954,617.3537415136153,576.0241433475829,302.84578362181543,716.2045882589314
29,Tier_1,Student,2160.6242433550874,678.5428931973419,454.59530086483727,194.9350367237421,201.31851907849588,100.71934410007036,208.27017811425267
39,Tier_1,Professional,8862.270696229974,2737.42730633808,1838.959624128845,1006.2239112987335,947.2784488621887,436.8301128820957,781.3079605886862
32,Tier_1,Professional,6400.395518258989,1769.6730992037988,1369.8453624139763,651.6632503631405,667.5372472715395,363.70723599980386,695.3728853461525
35,Tier_3,Professional,6518.886581452663,2026.01846941655,1325.7728559237444,747.1638938906397,595.033948982689,391.9024420024964,633.4988777927805
47,Tier_1,Retired,4113.00571206997,971.0107505792363,885.7939558151884,420.1598417800133,432.20568938947326,286.3934761710841,325.58088695943076
64,Tier_1,Retired,5379.757319808887,1606.5818508986572,1030.3056935632371,507.32010331328274,555.7025023022874,228.1777344899895,578.3550696866015
29,Tier_1,Student,1819.9948568016746,614.6386103081663,344.5128292596349,188.52332309560208,168.6961190566768,97.89681218367673,194.47569126912663
40,Tier_2,Self_Employed,6848.608833296412,2074.731436515305,1547.2201453010143,635.6308649352742,735.8833829958821,335.7634135548024,680.4648861622567
68,Tier_2,Student,1535.9852040476228,442.3100926879182,359.4050074828086,170.1564927086835,144.24615321017296,69.75816700377962,174.83569596152196
69,Tier_2,Self_Employed,6660.042489483483,1947.6871398619028,1418.4718521682698,795.3867714471563,633.7658457877898,264.3804261457883,704.5664077956704
63,Tier_3,Self_Employed,3435.970015888271,985.7186985851941,745.6196061538583,327.9818599123516,354.89310693275155,172.27615071859708,341.00698070788815
55,Tier_3,Professional,5701.292326752233,1846.8087082806492,1027.7234697952426,519.9453064773461,498.2750306898892,309.26691336357425,564.1293654890993
20,Tier_2,Retired,4245.382525299503,1226.2015846067732,919.1040054651039,459.1808646930669,461.26924304317106,215.80683933432564,448.57076791954313
33,Tier_1,Student,2279.605448005202,759.5770855649247,450.72089138634067,247.09996500864986,205.87500614578275,109.60695854613904,249.70829572129776
29,Tier_3,Retired,3067.8100735914722,818.5260706256826,562.972957707226,288.1106305227572,290.55297594410604,137.18391278062379,344.30287289988917
39,Tier_1,Self_Employed,6637.603839482235,1786.1405583880842,1322.457512351033,684.9609724927174,672.3439738081626,345.65538031302253,621.0111608812389
42,Tier_1,Retired,4098.274750832158,1105.4689590079868,796.9246023139377,439.1367951810361,444.75210715122597,230.55779881804875,488.0806975978398
20,Tier_2,Self_Employed,5809.889321661117,1824.313886424113,1220.8165862436554,591.2851474359691,527.9995982772997,260.6288343758419,575.3464721724577
62,Tier_2,Professional,6386.960281202097,1873.346475490799,1366.3919091194116,701.867805108943,701.8426628173945,329.5066358513933,666.4685254808543
30,Tier_3,Retired,2338.6244869407824,725.0327406520464,460.4630451201426,189.24599398185063,213.74127415002073,112.09488420506882,278.00837448559474
57,Tier_1,Student,1569.4010926361432,481.2389282277163,334.10999557974,161.74046863836,152.96434027848983,79.62074959081718,159.15050031966754
64,Tier_1,Professional,8303.51508994826,2196.037706027847,1693.473064589153,793.7665147499564,916.7594319736556,420.69421423495714,899.7256522522721
31,Tier_3,Retired,2742.223302639469,860.6467529338621,504.9963860659301,212.8971945258256,285.4863467449289,134.54988206933345,283.43815214425723
43,Tier_3,Professional,6957.174533639638,1858.910322298293,1276.993432937239,778.349149488939,802.5492080684464,366.5988842456133,681.018665116764
31,Tier_1,Student,1614.9069738861551,474.46235227190584,342.6902417341857,164.02566468241037,152.01876301240452,82.55579186905217,173.0309807336795
49,Tier_2,Retired,1770.0352328535132,524.8336935187066,343.65872499901957,193.1548007742765,174.50258628502544,87.9348101663848,186.38281882327314
53,Tier_1,Self_Employed,8620.284836412993,2918.8105247435137,1695.5189710203874,803.4635985893528,829.5262023028395,415.94533783471906,758.5971579520243
62,Tier_2,Student,1412.323435366848,411.63153833022335,264.62747333241316,153.85921552350578,134.21718016431188,70.26109265288186,132.20585224787112
56,Tier_2,Professional,4476.8034041439605,1571.6957237567765,913.4764057204311,520.7353656235754,414.8638943172797,264.535699226455,482.38252795875417
62,Tier_3,Professional,5553.040085852358,1599.8178025892153,1081.090755245353,555.4600776479053,642.9744934633678,234.12428318252955,532.2872279557924
49,Tier_1,Professional,7769.666569939182,2378.2154019969776,1577.7275391011829,853.9413849875486,818.7777940438169,420.74717807045937,694.1781644018903
34,Tier_1,Student,2477.2683459900577,840.3893992424195,437.04876622690676,281.0874573906168,235.97602511608437,124.77300234959797,239.3938324551072
40,Tier_2,Professional,3876.6496856200865,1090.3499823525442,760.0929888741061,424.46110806822554,420.7074047780468,193.70947002472025,370.0584434944678
65,Tier_3,Professional,5339.60185342169,1706.6604595855908,1160.508022367529,476.6046714548937,602.4485159657302,254.69855024297556,483.0973741612301
27,Tier_3,Student,1098.2415330823992,317.67637787766364,216.58647070920415,117.94733142123324,88.85481174079773,62.1511484856814,110.6223610128868
23,Tier_1,Retired,3670.805484350256,980.2082704230805,674.5409804313184,331.4461202237037,418.9287451162062,181.33282450690524,367.6726234894669
43,Tier_3,Student,796.0987595231626,261.14653182978145,155.3706201518676,85.82000591325517,74.59271386802529,40.08329099028327,89.2446094470612
34,Tier_3,Professional,4730.983453585178,1258.6682052883582,864.9990822954995,404.88492413803124,513.6585220196857,214.50012277745668,415.2847401251764
24,Tier_1,Retired,1674.4094245426868,483.4946598387853,300.102933680103,140.12670645990505,146.72135420206817,84.63644410894403,189.68782970077908
44,Tier_3,Retired,2656.59223693249,931.3214415347562,549.473619116714,237.90914605953736,219.5190938140987,131.79037166138627,263.2915855527578
53,Tier_2,Professional,7294.935964792713,2061.7894106124136,1270.2205992351494,639.4652499523866,675.7443838885761,351.3703824435659,751.7476841696072
69,Tier_3,Student,839.806480620804,264.9551810699419,184.30387221200695,80.82722607015957,93.91012387056759,44.01334943163733,78.13675875956461
54,Tier_2,Self_Employed,4945.018856699102,1414.4006880860034,886.7591303523764,495.11887811230866,471.59050736143587,221.6689356185148,496.65444302018426
48,Tier_3,Student,1321.661094411077,486.96544222367226,248.0059593884138,111.87807970592102,107.3187482519243,70.79287352087789,107.27724579187617
33,Tier_2,Student,1555.5526610489742,486.5198550330315,318.0262037440991,175.44869729513954,140.7414833027098,72.51212510671678,143.53614154314087
41,Tier_3,Self_Employed,4664.153449490088,1326.4317730171772,907.5084658001646,419.4813981480751,450.37177314780894,232.5613242049642,449.08934417434375
59,Tier_1,Professional,9981.913230503038,3387.2092923658565,2148.3915663800685,872.4210651521818,962.2155110166525,485.4062146401567,932.5951971465918
33,Tier_2,Retired,3205.410707417764,1036.5672214833348,638.5806697793313,307.1453534144756,255.60560826535226,143.10792632631166,381.80990282458
53,Tier_2,Student,1850.0663627069569,583.3001876350169,416.48593759260143,177.2518621795561,163.4071048379335,95.47776707584934,183.95042513638128
63,Tier_2,Professional,5762.739189266845,1440.3506865704837,1274.571365652503,566.3158054860045,620.7576641993069,300.8526495513471,534.0240394372883
53,Tier_2,Self_Employed,3407.856472205672,1111.7290256196043,707.0462775768256,378.3387498537292,288.3470674951307,179.03403137266145,332.7887937983518
22,Tier_1,Retired,4115.030407940423,1214.4022870166316,736.4328435246741,415.059473057284,402.68969346485085,204.0356839631531,280.323629207176
22,Tier_1,Student,2614.0594880030194,732.698249039197,503.0728909640926,268.63965192073084,227.48827494859262,120.79756850159578,262.0557387355927
57,Tier_1,Student,1879.8180524728994,639.073609933348,384.4826448176593,217.2829279940454,167.54682246909005,89.8895205903248,142.71826175794118
61,Tier_3,Retired,3209.265672574018,723.2585341316899,723.8155580875646,331.7746388016387,282.1900358521829,143.2084678771692,374.7264732170191
23,Tier_1,Retired,3243.594496045815,1006.0221961979886,587.8738944540818,331.3858853838663,291.08819201498324,180.03281594755586,358.78601980383485
26,Tier_3,Retired,2558.9422530516777,754.5283570478773,569.3490856061302,274.5828716451871,253.8325930506441,102.97686210803639,239.63912126116233
25,Tier_2,Self_Employed,5704.222289484417,1702.04212960903,1028.778898332311,634.4154948398723,702.7625089388656,290.80500167538725,518.8521640531603
48,Tier_3,Self_Employed,3940.6026672125117,1162.7689061757233,791.3201827110279,423.87088364915445,367.50358593903024,166.9775697568589,460.6568432409974
45,Tier_1,Student,2435.76876979602,755.9463457305148,549.8262363528156,224.03824595412527,276.85324476221444,115.46570252244209,296.2870927694422
42,Tier_2,Self_Employed,2974.5819166795204,964.5609605292407,572.6557856851331,292.83076265014864,320.2493196031652,163.75688931361685,333.85845817403816
28,Tier_1,Student,1530.0634766468254,355.45287441369624,269.95092464661366,156.34226996932853,138.02986838117906,75.82960569930617,158.18182543521587
46,Tier_3,Professional,3749.303937011774,1127.2594012995755,595.017730141695,349.2102421151675,340.1449475731927,182.97771399162943,366.93201113685564
59,Tier_3,Student,1191.991334886749,328.60157469266113,291.28319116839106,107.62372731094709,92.46329977258557,69.02642406633811,112.24310746510483
34,Tier_2,Professional,5907.067847128807,1560.299913373722,1352.828118804833,697.4591165836052,491.31099401544213,265.1083605376126,574.1781979453876
51,Tier_1,Retired,3228.369764071847,1178.1989756263679,722.5445745071115,329.69965213838395,355.9918904133702,179.26976566393915,304.6306662174697
